store_id,week_start,policy,demand,sold,lost_units,ending_stock,ordered,holding_cost,stockout_cost,revenue,factor,capacity_multiplier
CA_2,2016-04-11,ML + LP,13354.0,10854.098922734724,2499.9010772652764,1770.9010772652932,11165.841751445518,121.01221765505129,1318.8254936540563,29490.402132014857,,1.0
CA_2,2016-04-18,ML + LP,13787.0,11007.126656529037,2779.873343470962,1617.8733434709402,10854.098922734685,109.06570279959789,1563.7306474546635,29994.383041717687,,1.0
CA_2,2016-04-25,ML + LP,13713.0,10526.886604227335,3186.113395772665,2098.113395772655,11007.126656529048,142.35637822268603,1696.6604027656922,29710.31955398182,,1.0
CA_2,2016-05-02,ML + LP,14097.0,10695.119425259847,3401.880574740151,1929.8805747401543,10526.886604227348,140.16199440427857,1751.37393952509,30198.10395083871,,1.0
CA_2,2016-05-09,ML + LP,14330.0,10888.123003884884,3441.876996115116,1736.876996115097,10695.119425259825,125.77471648471122,1733.7606507093076,31118.442069568686,,1.0
CA_2,2016-05-16,ML + LP,14992.0,11070.069684689503,3921.930315310498,1554.9303153104966,10888.123003884903,118.15792445679337,2043.535698928653,31645.744302364794,,1.0
CA_2,2016-05-23,ML + LP,14922.0,10655.440656442179,4266.559343557821,1969.5593435578153,11070.069684689497,149.43940854207756,2039.659672353237,30290.151532005228,,1.0
CA_2,2016-05-30,ML + LP,16183.0,10064.024158473338,6118.975841526664,2560.975841526671,10655.440656442192,179.99278950057337,2719.6806535527357,28803.587807839034,,1.0
CA_2,2016-06-06,ML + LP,15360.0,9377.16988914257,5982.830110857431,3247.8301108574124,10064.02415847331,225.47077314827357,2420.82137497005,26534.853997544822,,1.0
CA_2,2016-06-13,ML + LP,14503.0,9191.092693332246,5311.907306667754,3433.907306667763,9377.169889142597,233.45134001166846,2247.589264113291,25647.401509898955,,1.0
CA_3,2016-03-28,ML + LP,20003.0,17201.961345812528,2801.038654187473,3895.288654187487,21097.250000000015,262.03741538385145,1241.1614068482809,44852.03235574272,,1.0
CA_3,2016-04-04,ML + LP,21877.0,17919.526214836842,3957.4737851631608,3177.7237851631508,17201.961345812502,216.36262138533363,1817.4317133424427,47734.25991540654,,1.0
CA_3,2016-04-11,ML + LP,20212.0,17717.847265466226,2494.1527345337736,3379.4027345338104,17919.526214836886,213.3258209425448,1193.4016414915359,46790.60300482153,,1.0
CA_3,2016-04-18,ML + LP,19207.0,16935.870728939888,2271.129271060111,4161.379271060103,17717.847265466182,258.0069656105806,1084.4663674869607,44967.74774413595,,1.0
CA_3,2016-04-25,ML + LP,18634.0,16585.90317787727,2048.0968221227304,4511.34682212273,16935.870728939895,291.30182160770516,979.9649325490881,43809.84157245754,,1.0
CA_3,2016-05-02,ML + LP,19547.0,16893.622053258772,2653.3779467412273,4203.627946741228,16585.90317787727,267.3200969275299,1161.685754223853,45583.581228396564,,1.0
CA_3,2016-05-09,ML + LP,19934.0,17340.055158071984,2593.944841928016,3757.1948419280607,16893.62205325882,244.78459799895248,1305.63217309885,46493.45415658038,,1.0
CA_3,2016-05-16,ML + LP,19252.0,16812.47221005061,2439.5277899493894,4284.777789949401,17340.055158071955,300.83222451659844,1039.3289871415643,43986.37999726628,,1.0
CA_3,2016-05-23,ML + LP,19322.0,16477.060283647756,2844.9397163522467,4620.189716352255,16812.472210050608,315.3357887217667,1288.8017260223135,42166.005625399965,,1.0
CA_3,2016-05-30,ML + LP,21019.0,16134.514277308805,4884.485722691196,4962.7357226912145,16477.060283647763,347.7034289573613,2274.2996890503396,40771.85815838369,,1.0
CA_3,2016-06-06,ML + LP,21211.0,15475.45959695355,5735.540403046451,5621.790403046461,16134.514277308795,376.2464871215684,2175.4235301335916,39509.42824996833,,1.0
CA_3,2016-06-13,ML + LP,18399.0,15206.222969939561,3192.777030060439,5891.0270300604225,15475.459596953524,381.36436324705915,1402.6547570524137,37393.862713791896,,1.0
CA_4,2016-03-28,ML + LP,7788.0,6052.79163504692,1735.20836495308,1830.2083649530837,7883.000000000005,123.74433778018238,831.7000781560032,17208.06925919706,,1.0
CA_4,2016-04-04,ML + LP,8100.0,6432.312524141467,1667.6874758585323,1450.6874758585298,6052.791635046914,95.63036454063216,903.4098891366054,18800.75369450404,,1.0
CA_4,2016-04-11,ML + LP,7719.0,6163.570212726999,1555.4297872730012,1719.4297872730017,6432.312524141471,117.4744562419394,768.7489230456256,17757.30643375071,,1.0
CA_4,2016-04-18,ML + LP,8561.0,6506.036497551815,2054.9635024481845,1376.963502448184,6163.570212726998,91.57386617062349,1161.605114610566,19006.06291457348,,1.0
CA_4,2016-04-25,ML + LP,8103.0,6233.406769457448,1869.5932305425526,1649.593230542548,6506.036497551811,110.16952309963433,910.730057838396,18591.08025087825,,1.0
CA_4,2016-05-02,ML + LP,8048.0,6204.394216756942,1843.6057832430579,1678.605783243056,6233.4067694574505,113.69516432881615,920.7546719853196,18378.064875124524,,1.0
CA_4,2016-05-09,ML + LP,8671.0,6365.067468374364,2305.9325316256363,1517.9325316256338,6204.394216756941,109.39840939333648,1133.594271699459,18808.463839963744,,1.0
CA_4,2016-05-16,ML + LP,8531.0,6391.252534110588,2139.7474658894116,1491.7474658894039,6365.067468374358,111.65143754174036,1003.3935885325911,18653.118978517825,,1.0
CA_4,2016-05-23,ML + LP,8402.0,6193.054938094776,2208.945061905224,1689.945061905228,6391.252534110599,122.76901716698612,1111.7790853739002,18072.74825799174,,1.0
CA_4,2016-05-30,ML + LP,8988.0,5967.833062355279,3020.1669376447203,1915.1669376447144,6193.054938094766,138.30621279751463,1448.062001556707,17111.41663759764,,1.0
CA_4,2016-06-06,ML + LP,8393.0,5644.193769333157,2748.806230666842,2238.80623066684,5967.833062355283,156.71048987933662,1215.8298859253014,16084.93800739535,,1.0
CA_4,2016-06-13,ML + LP,8101.0,5621.543881939542,2479.456118060458,2261.456118060461,5644.193769333164,157.6415866377194,1146.9421683720175,16047.996574861663,,1.0
CA_1,2016-03-28,Rule of thumb,15318.0,13535.412499999999,1782.5875000000005,3401.7874999999985,16937.199999999997,167.52593544907862,1458.50014803366,34018.61706020012,1.2,1.15
CA_1,2016-04-04,Rule of thumb,16078.0,14082.13276808033,1995.8672319196703,2855.0672319196683,13535.4125,142.85374031705175,1481.38434121711,35571.343585953255,1.2,1.15
CA_1,2016-04-11,Rule of thumb,14891.0,13441.957970038688,1449.0420299613136,3495.242029961312,14082.13276808033,168.60248442942506,1149.5579251343731,34289.11591721607,1.2,1.15
CA_1,2016-04-18,Rule of thumb,15342.0,13476.023495885045,1865.9765041149556,3461.176504114952,13441.957970038684,163.58182606548758,1493.3879545067666,34457.36010121143,1.2,1.15
CA_1,2016-04-25,Rule of thumb,15560.0,13585.364673525604,1974.635326474396,3351.8353264743946,13476.023495885045,156.55520815433215,1443.221076497904,34820.10732084499,1.2,1.15
CA_1,2016-05-02,Rule of thumb,16586.0,13946.60225530234,2639.3977446976587,2990.597744697655,13585.364673525602,142.43324586328833,2081.6584369351986,35491.42707281767,1.2,1.15
CA_1,2016-05-09,Rule of thumb,17114.0,14283.963261070865,2830.036738929136,2653.2367389291344,13946.602255302343,132.94229092338105,2177.720332774637,36247.42789270867,1.2,1.15
CA_1,2016-05-16,Rule of thumb,16739.0,14208.896498768318,2530.1035012316834,2728.303501231684,14283.963261070865,134.83821333942814,1860.7554287217376,36207.346169821976,1.2,1.15
CA_1,2016-05-23,Rule of thumb,15914.0,13807.785662722883,2106.214337277118,3129.4143372771173,14208.896498768314,168.81239292594654,1661.3259151606007,34354.264054533145,1.2,1.15
CA_1,2016-05-30,Rule of thumb,17326.0,13879.05557016144,3446.944429838562,3058.144429838557,13807.78566272288,193.41676941987117,2262.659677150832,33110.80107813085,1.2,1.15
CA_1,2016-06-06,Rule of thumb,16447.0,13238.88573309876,3208.114266901241,3698.314266901236,13879.05557016144,226.71853134094226,2006.2936505347757,31394.960229534387,1.2,1.15
CA_1,2016-06-13,Rule of thumb,15703.0,12979.456289269978,2723.543710730023,3957.74371073002,13238.885733098761,238.51375842647042,2045.6326063761385,30096.577521411913,1.2,1.15
CA_2,2016-03-28,Rule of thumb,13982.0,11912.387499999999,2069.612500000001,2606.3624999999984,14518.749999999996,112.5291015271629,1698.1282504137187,29695.04244397506,1.2,1.15
CA_2,2016-04-04,Rule of thumb,14026.0,12074.860265139712,1951.1397348602868,2443.889734860286,11912.3875,97.36604940868422,1664.27184199235,30678.817146657064,1.2,1.15
CA_2,2016-04-11,Rule of thumb,13354.0,11791.280145530895,1562.7198544691057,2727.4698544691055,12074.860265139712,119.05686209146447,1192.94829220574,29909.992803509245,1.2,1.15
CA_2,2016-04-18,Rule of thumb,13787.0,12005.528843185311,1781.4711568146872,2513.2211568146836,11791.28014553089,109.12423973084303,1425.1531560615697,30456.308013028,1.2,1.15
CA_2,2016-04-25,Rule of thumb,13713.0,11618.524722902745,2094.475277097257,2900.2252770972555,12005.528843185315,129.46279535951285,1715.2274128461368,29648.429520380334,1.2,1.15
CA_2,2016-05-02,Rule of thumb,14097.0,11878.257499285857,2218.742500714142,2640.492500714138,11618.52472290274,121.1124418541328,1772.9036315291469,30126.33831082519,1.2,1.15
CA_2,2016-05-09,Rule of thumb,14330.0,12058.83926480548,2271.1607351945204,2459.9107351945195,11878.25749928586,104.24900861660603,1788.8198699992763,30934.91133860212,1.2,1.15
CA_2,2016-05-16,Rule of thumb,14992.0,12409.385219414009,2582.61478058599,2109.364780585989,12058.839264805478,92.35896020219899,2064.4918107361746,31575.890596339716,1.2,1.15
CA_2,2016-05-23,Rule of thumb,14922.0,12072.888888732366,2849.1111112676344,2445.8611112676344,12409.385219414009,119.93424924989972,2020.2988441743807,30354.68762593475,1.2,1.15
CA_2,2016-05-30,Rule of thumb,16183.0,12184.082171811422,3998.9178281885784,2334.6678281885766,12072.888888732363,138.42645558321524,2567.499535783375,29310.85820040357,1.2,1.15
CA_2,2016-06-06,Rule of thumb,15360.0,11484.82335230802,3875.1766476919793,3033.9266476919775,12184.082171811422,185.57609527555655,2230.5967751986695,27168.935996782762,1.2,1.15
CA_2,2016-06-13,Rule of thumb,14503.0,11302.241287051043,3200.7587129489566,3216.508712948954,11484.82335230802,191.4725559772647,2081.9121082332395,26199.658696165792,1.2,1.15
CA_3,2016-03-28,Rule of thumb,20003.0,18421.5625,1581.4375000000002,5840.275,24261.8375,266.35544203709276,1249.3512709465413,44824.73280874852,1.2,1.15
CA_3,2016-04-04,Rule of thumb,21877.0,19637.473134532243,2239.5268654677548,4624.364365467754,18421.5625,212.25366279971328,1652.889753721037,48282.73311414456,1.2,1.15
CA_3,2016-04-11,Rule of thumb,20212.0,18781.736081270035,1430.263918729961,5480.101418729959,19637.473134532243,242.8702120789712,1136.062065977988,46981.73492320002,1.2,1.15
CA_3,2016-04-18,Rule of thumb,19207.0,17999.31248777466,1207.6875122253405,6262.52501222534,18781.73608127004,276.02878495223104,1008.3915400012988,45221.330502421486,1.2,1.15
CA_3,2016-04-25,Rule of thumb,18634.0,17437.479047906978,1196.5209520930239,6824.358452093022,17999.31248777466,308.73954989459236,1049.722212444015,43577.31730614112,1.2,1.15
CA_3,2016-05-02,Rule of thumb,19547.0,18006.101412864322,1540.8985871356786,6255.7360871356805,17437.479047906978,280.3619909420005,1291.9361533390943,45149.41323134577,1.2,1.15
CA_3,2016-05-09,Rule of thumb,19934.0,18340.451014558002,1593.5489854419966,5921.3864854419935,18006.101412864315,265.0699067123322,1381.9034106246318,46239.21669816111,1.2,1.15
CA_3,2016-05-16,Rule of thumb,19252.0,17878.081654209673,1373.9183457903268,6383.755845790327,18340.451014558006,311.165973528161,945.1082520958182,44300.44911408544,1.2,1.15
CA_3,2016-05-23,Rule of thumb,19322.0,17719.957178339926,1602.0428216600735,6541.880321660074,17878.081654209673,328.5654060865804,992.3202067914506,43154.277356169514,1.2,1.15
CA_3,2016-05-30,Rule of thumb,21019.0,18521.291112813196,2497.7088871868027,5740.546387186795,17719.957178339922,330.3175086211079,1741.6038178922913,42547.51106224385,1.2,1.15
CA_3,2016-06-06,Rule of thumb,21211.0,17543.124809074383,3667.8751909256152,6718.712690925615,18521.291112813204,379.03321993740497,1936.3440769962708,40306.35976042607,1.2,1.15
CA_3,2016-06-13,Rule of thumb,18399.0,16492.93298520748,1906.0670147925202,7768.904514792521,17543.124809074387,406.0535357760221,1295.7819005699912,37750.1055687333,1.2,1.15
CA_4,2016-03-28,Rule of thumb,7788.0,6795.737499999999,992.2625,2269.7124999999996,9065.45,114.67311625165813,750.5890103433494,17478.439485239236,1.2,1.15
CA_4,2016-04-04,Rule of thumb,8100.0,7011.023036560391,1088.9769634396096,2054.4269634396087,6795.737499999999,93.82203787763552,981.0492854649807,18541.95570674279,1.2,1.15
CA_4,2016-04-11,Rule of thumb,7719.0,6747.493843414254,971.5061565857463,2317.9561565857457,7011.02303656039,110.60972553346848,762.0592772033572,17779.605253224938,1.2,1.15
CA_4,2016-04-18,Rule of thumb,8561.0,7134.241395743621,1426.7586042563782,1931.208604256376,6747.493843414253,88.59260303116577,1212.8984347134856,18835.085180897076,1.2,1.15
CA_4,2016-04-25,Rule of thumb,8103.0,7019.071204208056,1083.9287957919441,2046.3787957919437,7134.241395743624,97.2708697335816,884.0849035408454,18679.897431870086,1.2,1.15
CA_4,2016-05-02,Rule of thumb,8048.0,6902.228983825433,1145.7710161745667,2163.221016174565,7019.071204208054,108.0256358510071,927.1987918783431,18356.58447548111,1.2,1.15
CA_4,2016-05-09,Rule of thumb,8671.0,7282.829363456714,1388.170636543285,1782.620636543284,6902.228983825435,93.62871754057021,1049.3888956790634,19089.148426698397,1.2,1.15
CA_4,2016-05-16,Rule of thumb,8531.0,7272.78633938752,1258.2136606124805,1792.6636606124803,7282.829363456716,96.85005261044458,920.9576557430619,18927.905421149593,1.2,1.15
CA_4,2016-05-23,Rule of thumb,8402.0,7201.725314333608,1200.2746856663916,1863.7246856663912,7272.78633938752,97.81381687408097,919.5387185721436,18713.549480664264,1.2,1.15
CA_4,2016-05-30,Rule of thumb,8988.0,7125.462290967622,1862.5377090323775,1939.987709032377,7201.725314333608,114.89329808902315,1278.2191162609156,17677.559588583612,1.2,1.15
CA_4,2016-06-06,Rule of thumb,8393.0,6833.567287996497,1559.4327120035034,2231.882712003503,7125.462290967622,134.73507576318227,1062.2871366410222,16596.74717167628,1.2,1.15
CA_4,2016-06-13,Rule of thumb,8101.0,6634.48423668636,1466.5157633136391,2430.9657633136385,6833.567287996496,137.70646375660255,1070.8328041567106,16301.694455579354,1.2,1.15
CA_1,2016-03-28,ML point,15318.0,13776.64001525595,1541.3599847440505,3160.5599847440444,16937.199999999997,151.8508643180018,1169.4199934519934,34982.21757547234,1.2,1.15
CA_1,2016-04-04,ML point,16078.0,14164.451247842357,1913.5487521576422,2772.7487521576386,13776.64001525595,140.89943134082688,1469.8723904127214,35609.71675530122,1.2,1.15
CA_1,2016-04-11,ML point,14891.0,13541.28408346335,1349.7159165366486,3395.9159165366464,14164.451247842358,156.45536723091547,1067.8899670018905,34561.34244432434,1.2,1.15
CA_1,2016-04-18,ML point,15342.0,13702.760722383176,1639.2392776168244,3234.4392776168206,13541.284083463352,153.72917549928468,1315.828985112506,35049.22333252563,1.2,1.15
CA_1,2016-04-25,ML point,15560.0,13869.88748273148,1690.1125172685197,3067.3125172685172,13702.760722383176,144.86912546079273,1207.4066159185197,35606.155522776266,1.2,1.15
CA_1,2016-05-02,ML point,16586.0,14202.692064870862,2383.307935129138,2734.507935129135,13869.88748273148,133.45130224367114,1927.579538747253,36005.02340011082,1.2,1.15
CA_1,2016-05-09,ML point,17114.0,14438.201838681103,2675.7981613188967,2498.9981613188947,14202.692064870862,126.5440980944636,1977.7939804086145,36913.84906726208,1.2,1.15
CA_1,2016-05-16,ML point,16739.0,14113.606152959987,2625.3938470400135,2823.5938470400115,14438.201838681103,143.0218717057127,1932.7300019060192,35967.430925874374,1.2,1.15
CA_1,2016-05-23,ML point,15914.0,13938.200797706653,1975.7992022933465,2998.9992022933425,14113.606152959983,165.70754317976198,1556.5184175905124,34703.62237976677,1.2,1.15
CA_1,2016-05-30,ML point,17326.0,13719.368739115143,3606.6312608848557,3217.8312608848537,13938.200797706655,206.11429861653033,2432.780885967989,32543.730382073656,1.2,1.15
CA_1,2016-06-06,ML point,16447.0,13225.030837066415,3221.9691629335857,3712.1691629335837,13719.368739115143,226.48996616899578,2356.7295138899526,30226.84068501713,1.2,1.15
CA_1,2016-06-13,ML point,15703.0,13015.888037349674,2687.1119626503273,3921.3119626503244,13225.030837066413,222.12960589855385,1991.601726803283,30276.68045332143,1.2,1.15
CA_2,2016-03-28,ML point,13982.0,12068.171795530478,1913.8282044695247,2450.578204469524,14518.75,110.04918332806643,1592.1764222419188,30048.215204547727,1.2,1.15
CA_2,2016-04-04,ML point,14026.0,12222.464178262286,1803.5358217377134,2296.285821737712,12068.171795530474,98.82083102719659,1530.1088947620656,31126.02697075801,1.2,1.15
CA_2,2016-04-11,ML point,13354.0,11864.458972233864,1489.5410277661335,2654.2910277661326,12222.464178262286,123.00995747240661,1111.947069684838,30179.996878578917,1.2,1.15
CA_2,2016-04-18,ML point,13787.0,12189.978220022615,1597.0217799773873,2328.771779977387,11864.458972233868,108.78989714085523,1328.3532947300705,30778.97421746633,1.2,1.15
CA_2,2016-04-25,ML point,13713.0,11799.572265651892,1913.4277343481085,2719.177734348108,12189.978220022613,123.73608239283595,1614.0748631132328,29985.604686156683,1.2,1.15
CA_2,2016-05-02,ML point,14097.0,12135.391676783103,1961.6083232168962,2383.358323216894,11799.57226565189,115.91782424304355,1644.4238669869724,30554.60419263244,1.2,1.15
CA_2,2016-05-09,ML point,14330.0,12313.218902415381,2016.7810975846205,2205.531097584619,12135.391676783105,98.57214694616283,1613.9938697153925,31517.664672881736,1.2,1.15
CA_2,2016-05-16,ML point,14992.0,12541.191386263381,2450.808613736619,1977.558613736619,12313.21890241538,92.84722433421518,1965.7988440276033,31904.867152034953,1.2,1.15
CA_2,2016-05-23,ML point,14922.0,12363.999064397845,2558.0009356021546,2154.7509356021524,12541.191386263377,111.58237308195524,1861.3614790177248,30884.4788431236,1.2,1.15
CA_2,2016-05-30,ML point,16183.0,12200.093011421755,3982.906988578243,2318.6569885782405,12363.999064397845,138.2446602616415,2604.4563532439124,29187.668808868446,1.2,1.15
CA_2,2016-06-06,ML point,15360.0,11669.862986856633,3690.1370131433678,2848.8870131433687,12200.09301142176,170.5563323377479,2486.3956910918514,26316.27294380549,1.2,1.15
CA_2,2016-06-13,ML point,14503.0,11597.378310122971,2905.62168987703,2921.3716898770294,11669.86298685663,169.87049406436648,2069.4489658949406,26241.20250396012,1.2,1.15
CA_3,2016-03-28,ML point,20003.0,18678.166403378968,1324.8335966210316,5583.67109662103,24261.8375,274.2032629052454,943.8375792170377,45843.1117811802,1.2,1.15
CA_3,2016-04-04,ML point,21877.0,20087.790983758332,1789.209016241668,4174.046516241666,18678.166403378968,208.62076336516972,1339.6088303160225,49327.00285882794,1.2,1.15
CA_3,2016-04-11,ML point,20212.0,19081.005471587945,1130.9945284120577,5180.832028412053,20087.790983758332,241.4300177980425,905.9489475156909,47748.77865140767,1.2,1.15
CA_3,2016-04-18,ML point,19207.0,18169.08881236685,1037.9111876331528,6092.7486876331495,19081.005471587945,291.0069933576476,825.932522672518,45829.527226850754,1.2,1.15
CA_3,2016-04-25,ML point,18634.0,17754.369702658703,879.6302973412952,6507.4677973412945,18169.08881236685,309.27191896800866,742.3722658629742,44601.81712807792,1.2,1.15
CA_3,2016-05-02,ML point,19547.0,18322.73774358981,1224.2622564101948,5939.099756410193,17754.369702658703,283.9635343038437,1006.8552466108727,46099.68292043984,1.2,1.15
CA_3,2016-05-09,ML point,19934.0,18656.133819162897,1277.8661808371023,5492.118590011783,18209.15265276449,266.3430487073024,964.2727974959153,47631.3187419235,1.2,1.15
CA_3,2016-05-16,ML point,19252.0,17939.981381012323,1312.018618987675,5683.972549057042,18131.835340057583,308.88208652699467,793.8496266588054,44804.64453220881,1.2,1.15
CA_3,2016-05-23,ML point,19322.0,18046.537280524077,1275.462719475921,5883.514825934095,18246.07955740113,322.94101247322226,788.0193827186613,43835.28010307881,1.2,1.15
CA_3,2016-05-30,ML point,21019.0,18371.345419552898,2647.6545804471043,5890.4920804470985,18378.3226740659,338.1348173579005,1751.454504181548,42514.67544127966,1.2,1.15
CA_3,2016-06-06,ML point,21211.0,17958.681867080137,3252.318132919866,6303.155632919861,18371.345419552898,357.7469625939739,1978.2309502094436,40166.7368497155,1.2,1.15
CA_3,2016-06-13,ML point,18399.0,16710.57098092755,1688.4290190724505,7551.266519072446,17958.681867080137,384.8636903883773,1310.2121480285182,37702.00474387155,1.2,1.15
CA_4,2016-03-28,ML point,7788.0,6821.290302574629,966.7096974253703,2244.1596974253703,9065.45,112.09923638598653,763.2178531608422,17436.34334251426,1.2,1.15
CA_4,2016-04-04,ML point,8100.0,7094.004155479365,1005.9958445206354,1971.4458445206346,6821.290302574629,87.85091731519066,899.5673301459282,18813.562224472964,1.2,1.15
CA_4,2016-04-11,ML point,7719.0,6814.076023124328,904.9239768756729,2251.3739768756723,7094.004155479364,106.31160329238855,706.0080753354989,17966.44259278446,1.2,1.15
CA_4,2016-04-18,ML point,8561.0,7235.881524649514,1325.1184753504865,1829.5684753504852,6814.076023124326,84.18636598642162,1125.7683066714424,19125.518941037222,1.2,1.15
CA_4,2016-04-25,ML point,8103.0,7133.636125992169,969.3638740078313,1931.813874007829,7235.881524649513,91.97285312953403,830.2492020025791,18859.349770330977,1.2,1.15
CA_4,2016-05-02,ML point,8048.0,6979.686598258133,1068.3134017418668,2085.763401741864,7133.636125992169,102.02010730599437,911.8733857134117,18407.669162697548,1.2,1.15
CA_4,2016-05-09,ML point,8671.0,7318.258074261132,1352.7419257388678,1747.1919257388677,6979.686598258135,89.88001618353749,983.3397930340363,19309.31210218182,1.2,1.15
CA_4,2016-05-16,ML point,8531.0,7330.183258682522,1200.8167413174774,1735.2667413174768,7318.258074261132,93.30407460834446,898.4687585968227,19002.868411637057,1.2,1.15
CA_4,2016-05-23,ML point,8402.0,7107.663273147341,1294.3367268526586,1957.786726852658,7330.183258682523,100.96610468738814,955.9973923179365,18592.02056817829,1.2,1.15
CA_4,2016-05-30,ML point,8988.0,7123.2419813110255,1864.7580186889747,1942.2080186889743,7107.663273147342,114.41060880515323,1294.9703272148358,17621.72221873721,1.2,1.15
CA_4,2016-06-06,ML point,8393.0,6843.3204591896265,1549.6795408103737,2222.129540810373,7123.241981311025,131.39464424908678,1161.7122245831044,16265.330211869343,1.2,1.15
CA_4,2016-06-13,ML point,8101.0,6723.08532934104,1377.9146706589604,2342.3646706589584,6843.320459189625,129.97138431747283,1092.854257552699,16228.289610926058,1.2,1.15
CA_1,2016-03-28,ML newsvendor,15318.0,13401.957424438207,1916.042575561793,3535.2425755617896,16937.199999999997,171.52122333200236,1408.7064054984098,34184.59620198429,,1.15
CA_1,2016-04-04,ML newsvendor,16078.0,13454.755973121984,2623.2440268780156,3482.4440268780118,13401.957424438206,176.49127335785687,1956.6624767785681,33987.083134081724,,1.15
CA_1,2016-04-11,ML newsvendor,14891.0,13005.118133147975,1885.881866852024,3932.0818668520187,13454.755973121984,188.21143408163687,1428.2879392184132,33360.01587026927,,1.15
CA_1,2016-04-18,ML newsvendor,15342.0,13288.83736152198,2053.1626384780193,3648.362638478017,13005.118133147978,175.7519731982089,1608.6013295220741,34073.31551782707,,1.15
CA_1,2016-04-25,ML newsvendor,15560.0,13102.756402577957,2457.2435974220416,3834.4435974220405,13288.837361521983,183.47293240684843,1787.0905761059153,33673.875655484946,,1.15
CA_1,2016-05-02,ML newsvendor,16586.0,13545.120216054947,3040.8797839450526,3392.0797839450506,13102.756402577957,160.77366337760958,2341.2612437751777,34626.08438335107,,1.15
CA_1,2016-05-09,ML newsvendor,17114.0,13754.029003593867,3359.9709964061317,3183.170996406131,13545.12021605495,156.59770624550356,2407.077121495865,35482.90526363791,,1.15
CA_1,2016-05-16,ML newsvendor,16739.0,13532.24375128149,3206.7562487185105,3404.95624871851,13754.029003593869,170.50849416720837,2313.0181364423515,34699.80381075326,,1.15
CA_1,2016-05-23,ML newsvendor,15914.0,13084.667137286478,2829.3328627135215,3852.5328627135173,13532.243751281487,207.18876927849487,2123.472541161218,32813.775301197755,,1.15
CA_1,2016-05-30,ML newsvendor,17326.0,12794.578351667684,4531.421648332316,4142.621648332315,13084.667137286482,252.17680079384576,3044.8594357854818,30503.46854934868,,1.15
CA_1,2016-06-06,ML newsvendor,16447.0,12162.644872356024,4284.355127643977,4774.555127643974,12794.578351667682,291.5567097647265,2858.471077574798,28554.368806067647,,1.15
CA_1,2016-06-13,ML newsvendor,15703.0,11973.516429247824,3729.483570752175,4963.683570752175,12162.644872356026,288.6682195948551,2522.0720840269705,28508.445929242473,,1.15
CA_2,2016-03-28,ML newsvendor,13982.0,11855.187917259002,2126.8120827409994,2663.562082740995,14518.749999999995,125.1875336209742,1682.1792003143273,29748.205944306363,,1.15
CA_2,2016-04-04,ML newsvendor,14026.0,11767.53582782232,2258.4641721776807,2751.2141721776807,11855.187917259003,119.89226993072597,1761.653059126704,30354.21308954255,,1.15
CA_2,2016-04-11,ML newsvendor,13354.0,11452.526996346673,1901.4730036533274,3066.2230036533247,11767.535827822318,139.83629677730397,1380.493597816452,29284.84178480687,,1.15
CA_2,2016-04-18,ML newsvendor,13787.0,11534.324762414843,2252.6752375851556,2984.4252375851547,11452.526996346674,134.43789502830583,1682.548126544757,29598.324778084047,,1.15
CA_2,2016-04-25,ML newsvendor,13713.0,11311.973200263401,2401.0267997365986,3206.7767997365977,11534.324762414844,145.32461252144574,1891.770977678318,29059.95097093973,,1.15
CA_2,2016-05-02,ML newsvendor,14097.0,11607.045362445133,2489.954637554866,2911.7046375548666,11311.973200263403,137.97838123263767,1936.1302342856586,29582.249634970147,,1.15
CA_2,2016-05-09,ML newsvendor,14330.0,11724.352964332582,2605.6470356674176,2794.3970356674167,11607.045362445131,127.24660667122328,1936.459418144148,30442.77951145255,,1.15
CA_2,2016-05-16,ML newsvendor,14992.0,12003.001241725322,2988.998758274679,2515.748758274677,11724.352964332582,116.56079955551063,2247.2538636921636,30966.68375315309,,1.15
CA_2,2016-05-23,ML newsvendor,14922.0,11668.738837743847,3253.2611622561535,2850.0111622561512,12003.00124172532,142.0760454957142,2264.280838659508,29541.414310984328,,1.15
CA_2,2016-05-30,ML newsvendor,16183.0,11597.524742622329,4585.475257377671,2921.2252573776714,11668.73883774385,169.54679738390837,3050.63908751422,27700.393027967417,,1.15
CA_2,2016-06-06,ML newsvendor,15360.0,11061.500924147114,4298.499075852884,3457.249075852883,11597.524742622327,212.46335775052233,2784.6268859143156,25322.16896106394,,1.15
CA_2,2016-06-13,ML newsvendor,14503.0,10843.021005886952,3659.9789941130484,3675.7289941130466,11061.500924147116,213.76939762393005,2363.245380188239,25261.88112298246,,1.15
CA_3,2016-03-28,ML newsvendor,20003.0,18541.061974478416,1461.9380255215824,5720.775525521581,24261.837499999998,279.49894321561703,1009.6455870123413,45623.75175519586,,1.15
CA_3,2016-04-04,ML newsvendor,21877.0,19276.378861002562,2600.621138997436,4985.458638997432,18541.061974478413,249.9285566192615,1934.383969369684,47344.4190619824,,1.15
CA_3,2016-04-11,ML newsvendor,20212.0,18540.04583702258,1671.9541629774196,5721.791662977415,19276.378861002566,269.7509290664192,1352.096949108721,46261.61864609757,,1.15
CA_3,2016-04-18,ML newsvendor,19207.0,17814.098127378,1392.9018726219997,6447.739372621997,18540.045837022582,299.56629592691775,1105.3609158415566,44898.09924962062,,1.15
